,FTSEMIB payout,HSCEI payout,NDX payout,Triggered,Above Strike Lvl
911,12107.326289829241,5654.617206856155,4514.8222786691285,0,0
912,15634.228605147733,7301.8250248080085,5830.004240954728,0,0
913,16270.829061784792,7599.143508659918,6067.392567281602,0,0
914,8896.672425307434,4155.110366701416,3317.5693716573487,0,0
915,9453.055801108792,4414.964188685051,3525.044746518543,0,0
916,8763.577063862373,4092.9493822723275,3267.938108019525,0,0
917,7259.958493076542,3390.6979322509924,2707.2387050714733,0,0
918,9351.917975211223,4367.728682108771,3487.3304486919383,0,0
919,22616.40570003261,10562.787668163824,8433.658255638438,0,0
920,7337.65817001463,3426.9868634042195,2736.2129165602773,0,0
921,19109.658591706757,8924.99315729068,7125.992170548447,0,0
922,15575.273839305988,7274.290734794287,5808.020007286256,0,0
923,8123.972859117699,3794.2280250421186,3029.429683947604,0,0
924,13608.701254543554,6355.8208009600285,5074.685040856555,0,0
925,9341.852378540203,4363.027636248543,3483.576987439589,0,0
926,12261.895820130203,5726.807507569343,4572.4612604146205,0,0
927,11718.697549099854,5473.111669481375,4369.902611454896,0,0
928,22122.413637680427,10332.073144662994,8249.448603135152,0,0
929,11837.966891793594,5528.81533693874,4414.378152351838,0,0
930,10297.674440335697,4809.435682743651,3840.003058376728,0,0
931,7085.073853603355,3309.019643592773,2642.0242186035694,0,0
932,10433.600334161918,4872.918641713107,3890.6898276108363,0,0
933,10951.76978574925,5114.924996119722,4083.915229169354,0,0
934,6436.216297222137,3005.9765921971853,2400.0652194731306,0,0
935,13976.226388845818,6527.470089880532,5211.735172702149,0,0
936,8977.644679875468,4192.927725629207,3347.763927426853,0,0
937,9140.965817821749,4269.205385516028,3408.6663838838895,0,0
938,9377.117370853419,4379.497831860722,3496.7273039621195,0,0
939,14803.042538022553,6913.6270920230145,5520.054935571875,0,0
940,12031.91971231703,5619.399247043766,4486.703164014036,0,0
941,9238.421630700075,4314.7212412234,3445.007658962806,0,0
942,11751.028345812862,5488.211475584587,4381.958766364145,0,0
943,15755.362776328,7358.39964353862,5875.175176441302,0,0
944,14634.940633388625,6835.1166183070445,5457.369731096504,0,0
945,9552.254868814001,4461.294215787831,3562.036081366347,0,0
946,11111.579402763738,5189.562631924609,4143.50823938241,0,0
947,9936.871371351066,4640.925873614208,3705.459584857523,0,0
948,13357.720800614818,6238.6026506106655,4981.094423260014,0,0
949,12529.471021821426,5851.776084725989,4672.2400598701,0,0
950,10390.650647760716,4852.859379251721,3874.673888469187,0,0
951,7255.086133382585,3388.4223407369036,2705.421802018778,0,0
952,11094.484669688889,5181.578691500632,4137.133612987888,0,0
953,10307.993853707287,4814.255271397561,3843.851167883117,0,0
954,10637.50674204633,4968.151284743469,3966.7265322508433,0,0
955,19077.41894541699,8909.935922167992,7113.970005634323,0,0
956,8930.92685586039,4171.108588586171,3330.3428496740053,0,0
957,26013.771541152033,12149.49664777704,9700.53606342995,0,0
958,9450.142215872189,4413.603425059942,3523.9582705103703,0,0
959,6813.058953706772,3181.9775455559347,2540.5898555753993,0,0
960,9354.829353113835,4369.0884148185105,3488.41610158521,0,0
961,8276.614197336234,3865.5177810878567,3086.3496428169565,0,0
962,8521.106134142345,3979.7055282176916,3177.5206922149127,0,0
963,8700.65546380397,4063.5624182262645,3244.4746417716688,0,0
964,15422.372761429626,7202.879669691265,5751.003191491953,0,0
965,8870.89245580517,4143.07006518066,3307.9560203801143,0,0
966,17605.343659237038,8222.416477844976,6565.033094310922,0,0
967,16081.476635852714,7510.708171228322,5996.783042878486,0,0
968,10995.021921937221,5135.1255150177085,4100.043951844114,0,0
969,14296.701132740018,6677.144919632932,5331.240212778566,0,0
970,9377.661133195928,4379.7517911432915,3496.930072953348,0,0
971,13070.270343215687,6104.351515090082,4873.904140450058,0,0
972,10217.70673260767,4772.087488329199,3810.1830981491844,0,0
973,10050.498742946602,4693.994509513919,3747.831234589726,0,0
974,10127.023418334376,4729.73466682349,3776.3672879708006,0,0
975,9588.173544201734,4478.069708165993,3575.4301563238414,0,0
976,7741.502443593332,3615.5986777390476,2886.806456357559,0,0
977,11163.934076483305,5214.014408624697,4163.031298532151,0,0
978,19314.67834999633,9020.745780555124,7202.444043582604,0,0
979,5257.884761325848,2455.6475089001024,1960.6653600349648,0,0
980,13085.728465402259,6111.5710912053555,4879.668474603087,0,0
981,16408.985174584115,7663.668071223635,6118.910985226999,0,0
982,17938.601088598414,8378.061345197937,6689.304798120266,0,0
983,18056.060762810943,8432.919823363494,6733.105513594947,0,0
984,13854.748384454182,6470.734886959262,5166.436021802387,0,0
985,10582.880317896705,4942.638507557892,3946.3563373084694,0,0
986,10615.254121381065,4957.758399584574,3958.4285294438396,0,0
987,12663.103726386742,5914.188030397969,4722.071698771013,0,0
988,12889.287472475748,6019.825102690345,4806.415623389062,0,0
989,8823.363468798136,4120.872081800945,3290.2324599271187,0,0
990,7719.4120738445645,3605.2815704027953,2878.5689569214073,0,0
991,10587.264670632818,4944.686179837393,3947.9912625542834,0,0
992,12942.30272451436,6044.58539651799,4826.185012210626,0,0
993,7914.88175798139,3696.5739179351604,2951.4596070632733,0,0
994,13017.35331526168,6079.637095932502,4854.171379392117,0,0
995,10388.72560350097,4851.960304746374,3873.956039416203,0,0
996,12887.331749015957,6018.911699742174,4805.686334061607,0,0
997,11639.605792353861,5436.172580048223,4340.409293370633,0,0
998,36738.70152589723,17158.478167091744,13699.8627250869,0,0
999,9364.492254307897,4373.601385399472,3492.0193976840505,0,0
